,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,channelId,videoId,textDisplay,textOriginal,parentId,canRate,viewerRating,likeCount,moderationStatus,publishedAt,updatedAt,lang,pred_label
38,Lafita,https://yt3.ggpht.com/sA23DQlYcANNtAqEOQKtu_vg8MG2FmhCCwpAcgC0dk63iTshPCLf6j-VKfbPecQUiNf3xv6ZlO0=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCph9Gy0u3ET0snkFXoa3VEQ,{'value': 'UCph9Gy0u3ET0snkFXoa3VEQ'},UCAQg09FkoobmLquNNoO4ulg,ciM0UBHJEvs,Finally an English speaker that I can understand jajjajajaj thanks for the slang❤️,Finally an English speaker that I can understand jajjajajaj thanks for the slang❤️,,True,none,0,,2023-10-14T19:20:23Z,2023-10-14T19:20:23Z,en,Positive Feedback
39,Батягина Ульяна,https://yt3.ggpht.com/ytc/APkrFKZUdPGxmsuHB2SVXDuxdupdN7GLvQXux6cozn7OEw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCbMcx-dobRbdoFwGyp-rEhw,{'value': 'UCbMcx-dobRbdoFwGyp-rEhw'},UCAQg09FkoobmLquNNoO4ulg,7og3c1WleZY,"Hello, Marina) i have been learning english for 3 years maybe and  now i have b1-b2 level and when i started it was in 2019 year, my level was A1, and now i proud of myself in somthing degree😊","Hello, Marina) i have been learning english for 3 years maybe and  now i have b1-b2 level and when i started it was in 2019 year, my level was A1, and now i proud of myself in somthing degree😊",,True,none,0,,2023-10-14T19:10:23Z,2023-10-14T19:10:23Z,en,Personal Story
43,Star Dust,https://yt3.ggpht.com/ytc/APkrFKay60PN4VX15WwOsqwbpE_VHaH6vL2NOItThO5rE36lgvCX6Da8axEFnVxMUzPY=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCGygxHzS9WyXlFNwQ6EJ4tg,{'value': 'UCGygxHzS9WyXlFNwQ6EJ4tg'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,"Your face ,,,make some kind of positive attraction,,,the vibe energy bla bla 🤓😂,,,informative,,,try differentiating the sentences …✨","Your face ,,,make some kind of positive attraction,,,the vibe energy bla bla 🤓😂,,,informative,,,try differentiating the sentences …✨",,True,none,0,,2023-10-14T19:00:08Z,2023-10-14T19:00:08Z,en,Joking
44,hey there🙃,https://yt3.ggpht.com/p_xd-Xt9bEagIV8_GIh-gLYbZ2O7TgT5vGSTdm3hq9X8DpcllnblBNXFD-khWKyKIk7Tv1l-=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCZW2tPetPe7rC5rZFws4Y3A,{'value': 'UCZW2tPetPe7rC5rZFws4Y3A'},UCAQg09FkoobmLquNNoO4ulg,iNCHuD7LI1s,seriously ! i do say this word all the time😂😂😂😂,seriously ! i do say this word all the time😂😂😂😂,,True,none,0,,2023-10-14T18:16:03Z,2023-10-14T18:16:03Z,en,Joking
45,grainne kelly,https://yt3.ggpht.com/ytc/APkrFKYRIVoHkA1hkLDdmDxIIT6RRSHVy2VIj4eTE4DBmhtb3IZHpj0ec-niOrDIzY5k=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCGizgw8G7ASVFdTFpUVjxvg,{'value': 'UCGizgw8G7ASVFdTFpUVjxvg'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,It’s not only British people who say stuff like that. It’s kind of sad that Britain get more of the credit about what we both say,It’s not only British people who say stuff like that. It’s kind of sad that Britain get more of the credit about what we both say,,True,none,1,,2023-10-14T18:14:57Z,2023-10-14T18:14:57Z,en,Personal Story
47,fanta lover123,https://yt3.ggpht.com/k3Outjwg1tjA4j52rHaKZWmdhbAbM7GCzF6d1xZN6vsn-jPG_kI8fvJCGGxiKezTYI2-Ruso=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCcGXNg7pAir9oFztXgEVYaw,{'value': 'UCcGXNg7pAir9oFztXgEVYaw'},UCAQg09FkoobmLquNNoO4ulg,lQhNORhXaNk,POV my bff explaining English for me because the teacher is confusing,POV my bff explaining English for me because the teacher is confusing,,True,none,0,,2023-10-14T17:58:27Z,2023-10-14T17:58:27Z,en,Positive Feedback
48,Surekha Thakur,https://yt3.ggpht.com/ytc/APkrFKbfA7a27ACKf7uVkpADI_CuROF6r11ohkexdw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCYBVPG3tuii08pPcKOM7F_Q,{'value': 'UCYBVPG3tuii08pPcKOM7F_Q'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,Who hate british 👇,Who hate british 👇,,True,none,0,,2023-10-14T17:57:45Z,2023-10-14T17:57:45Z,en,Constructive Criticism
49,Ridwan Faisal,https://yt3.ggpht.com/ytc/APkrFKaJnzEfsUIIx_NCv6s4KSHzgnMl-4TtFf_uUfWw6w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCDv1pOrjv7tbd_mOn_V_Oxg,{'value': 'UCDv1pOrjv7tbd_mOn_V_Oxg'},UCAQg09FkoobmLquNNoO4ulg,Xf0_eAAufQs,"I want to work abroad, have friends from different countries, change my life for the better and show everyone who thinks I&#39;m incapable to achive mygoals , that I&#39;m capable to get my goals.","I want to work abroad, have friends from different countries, change my life for the better and show everyone who thinks I'm incapable to achive mygoals , that I'm capable to get my goals.",,True,none,0,,2023-10-14T17:55:03Z,2023-10-14T17:55:03Z,en,Questions
50,Youtubecx3max,https://yt3.ggpht.com/6r2Py_wp2eDN84FKo4P75XSU5v5mWo73rZHlnjc-rOLyXtikmaz76Av6QQNrHb0B_UWSSHMiQw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCUDiJmzcO6VlX7HIqtUSWyQ,{'value': 'UCUDiJmzcO6VlX7HIqtUSWyQ'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,British: Aubergine<br>American: Eggplant<br>India: Baigannn 😂😂,"British: Aubergine
American: Eggplant
India: Baigannn 😂😂",,True,none,0,,2023-10-14T17:54:05Z,2023-10-14T17:54:05Z,en,Error in the video
51,el muñeco feroz,https://yt3.ggpht.com/ytc/APkrFKaMY1Tze6Uv1lHLri2nOtJ7t1r6g7Snw8PItggUe6I=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCarR11tGUb3bw2mNj9WvPew,{'value': 'UCarR11tGUb3bw2mNj9WvPew'},UCAQg09FkoobmLquNNoO4ulg,6VHjpb5jHY8,I did not not know cactus,I did not not know cactus,,True,none,0,,2023-10-14T17:47:03Z,2023-10-14T17:47:03Z,en,Error in the video
53,Chinki And Ladoo Show,https://yt3.ggpht.com/UtjEiseAGQIZj4KvWzL_gQ8ANny1001YZ20NxRKu0Qv-HJ25Ye30Lq-dw9mQ5ioWRHFoInCKGPI=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCPpKcuOgnTCDlhyi8jcM2Fw,{'value': 'UCPpKcuOgnTCDlhyi8jcM2Fw'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,I am half British and Half American 🤦☠️☠️💀💀,I am half British and Half American 🤦☠️☠️💀💀,,True,none,1,,2023-10-14T17:30:00Z,2023-10-14T17:30:00Z,en,Personal Story
54,GOD ,https://yt3.ggpht.com/VDBgkIpMn8eAE5eoJTHQsVZv4KioPuYj25wrq9-GIxOiRh0n_yz74NJq3IHA4pkKbcMm6glrAg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCl-zY6OdGrfoZJrtnTB1sSw,{'value': 'UCl-zY6OdGrfoZJrtnTB1sSw'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,"American :eggplant<br>British:Aubergine<br>Bharati/Indian: favourite subject<br>Aai,baigan😂😂<br><br>Indians will get it","American :eggplant
British:Aubergine
Bharati/Indian: favourite subject
Aai,baigan😂😂

Indians will get it",,True,none,0,,2023-10-14T17:26:15Z,2023-10-14T17:26:15Z,en,Joking
57,Emma onill,https://yt3.ggpht.com/2HcqnHRilZMzmsJX5aBP9-UO1G5pTA-kbY2OC1Uz30FWAZyUYju3GzYi-Ln7r5wZvw_eJgGpM84=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCnTyqBXucCR56Dk85GRAihA,{'value': 'UCnTyqBXucCR56Dk85GRAihA'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,I speak british,I speak british,,True,none,0,,2023-10-14T17:13:46Z,2023-10-14T17:13:46Z,en,New Subscriber
59,Amin Afridi,https://yt3.ggpht.com/ytc/APkrFKZoG-gFrmo65_s_wsozdBegJlpGe2cyVWBanqwyY6XJjBIyXEjEo-tsXZpTAb2w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCiuVkmFShe46IUpeR4CSEVg,{'value': 'UCiuVkmFShe46IUpeR4CSEVg'},UCAQg09FkoobmLquNNoO4ulg,PT765vSgH6o,mam how i can get scalarship in the usa different universities,mam how i can get scalarship in the usa different universities,,True,none,0,,2023-10-14T17:02:35Z,2023-10-14T17:02:35Z,en,Questions
60,Sheetal Hada,https://yt3.ggpht.com/ytc/APkrFKb25SolaiupFZX1xNI8G80Ykox7g9ItHTnD9A=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCSOwJ1zP-B7zh6nZT0Gi-ZA,{'value': 'UCSOwJ1zP-B7zh6nZT0Gi-ZA'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,Brinjal left the chat,Brinjal left the chat,,True,none,0,,2023-10-14T17:01:55Z,2023-10-14T17:01:55Z,en,Positive Feedback
61,Zachy’s Gaming,https://yt3.ggpht.com/v9pWBRo01C_ifboKAYK9MN9x5LlnLN5ORN8BBf-U_6MYlZ-mvcBXWjK_FcW8DWnEphtyoaOPFw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCAaULAnr9GhbwuUJ7yX0kZw,{'value': 'UCAaULAnr9GhbwuUJ7yX0kZw'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,American eggplant <br>British peni,"American eggplant 
British peni",,True,none,0,,2023-10-14T16:59:47Z,2023-10-14T16:59:47Z,en,Constructive Criticism
63,"USA, country ball.",https://yt3.ggpht.com/Vqt--SYS-wQOqELuVpoz7z1CJE_5YsgkAzQWDC4RVMOsFZAeMsZFRU-2nW2QmV7X7j8B7Ijz=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC9SWRJi4Mw1T4IWeby6lT1g,{'value': 'UC9SWRJi4Mw1T4IWeby6lT1g'},UCAQg09FkoobmLquNNoO4ulg,HDNq6ypnQqU,Welcome to the USA 🇺🇸 we don’t play around here.,Welcome to the USA 🇺🇸 we don’t play around here.,,True,none,0,,2023-10-14T16:51:47Z,2023-10-14T16:51:47Z,en,New Subscriber
64,zeus,https://yt3.ggpht.com/-1duT1b8EZz0PxgqWBAiorm9-gmXabL1YEFQw5FK7nunPZmME4e0Ka_fJzrIka_D4zezbpAyMA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCnOaGyuK_w-sfhGCPCXa-ug,{'value': 'UCnOaGyuK_w-sfhGCPCXa-ug'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,Tofee💀,Tofee💀,,True,none,0,,2023-10-14T16:51:31Z,2023-10-14T16:51:31Z,en,Positive Feedback
65,Karan 35,https://yt3.ggpht.com/ytc/APkrFKZMPO8bNc8hpR5oH_tnozeIEdDMOkQ1qLmDbQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCAypriMPe0iZ77osuqy_jaA,{'value': 'UCAypriMPe0iZ77osuqy_jaA'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,Indians - where am i,Indians - where am i,,True,none,0,,2023-10-14T16:50:34Z,2023-10-14T16:50:34Z,en,Questions
66,fuzail Ahmad ansari,https://yt3.ggpht.com/ytc/APkrFKb3uq_P5TBseFxggTia2FOvuZUOJHGiifbnFg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCaFtaqUIKuh7TyrLs-bcKWQ,{'value': 'UCaFtaqUIKuh7TyrLs-bcKWQ'},UCAQg09FkoobmLquNNoO4ulg,f9ED2shSRJg,your accent is very clear  ..many many thank you mam,your accent is very clear  ..many many thank you mam,,True,none,0,,2023-10-14T16:47:28Z,2023-10-14T16:47:28Z,en,Positive Feedback
68,Rajshree Kumar,https://yt3.ggpht.com/ytc/APkrFKatL6VAyBRvVfpmlczahwc_EnwhGVvqH9vp4devVieqekSPYHug040nN_KXM_d0=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCOsIJf4-JcPXf455qKwuRhA,{'value': 'UCOsIJf4-JcPXf455qKwuRhA'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,America = eggplant <br>Britisherers= I forgot <br>Me= baigan,"America = eggplant 
Britisherers= I forgot 
Me= baigan",,True,none,0,,2023-10-14T16:42:08Z,2023-10-14T16:42:08Z,en,Constructive Criticism
70,Pooja Trivedi,https://yt3.ggpht.com/ytc/APkrFKZLoEW_yCkGX7S1YilCdPeFb4wLCsEynGsBquu7tBaZe77m2wermEyuF9u2nMr2=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCp275IMrEY-PMKsfcT0EdPw,{'value': 'UCp275IMrEY-PMKsfcT0EdPw'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,Americans:Eggplant <br> Britishers: Aubergine <br> Le me:Then what brinjal? 🤔😅,"Americans:Eggplant 
 Britishers: Aubergine 
 Le me:Then what brinjal? 🤔😅",,True,none,0,,2023-10-14T16:34:34Z,2023-10-14T16:34:34Z,en,Questions
71,Md Khan,https://yt3.ggpht.com/ytc/APkrFKZ8WEmicveDTu8lfI326kVXhU7LVTjmZ_dLmtwqAMeXK2w5zUx1BVu-k_I_R5cl=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCnTfZfXs8aopVCzGVvI5cYQ,{'value': 'UCnTfZfXs8aopVCzGVvI5cYQ'},UCAQg09FkoobmLquNNoO4ulg,cyaKqd6wbIM,Bal shoye spaseeba,Bal shoye spaseeba,,True,none,0,,2023-10-14T16:33:06Z,2023-10-14T16:33:06Z,en,Positive Feedback
73,"OP..Gamer,,,BC",https://yt3.ggpht.com/HogW8nxGCvhjOHyhBOrjXz23t01njEMlonmQ4t_a-W8O6LkeWc7nNr794XbC8AJLugcPDORsHAg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCyFtWiLYxxVUhy3MWSv6QgQ,{'value': 'UCyFtWiLYxxVUhy3MWSv6QgQ'},UCAQg09FkoobmLquNNoO4ulg,U4cIssgL3VE,How apply school visa,How apply school visa,,True,none,0,,2023-10-14T16:13:36Z,2023-10-14T16:13:36Z,en,Questions
74,Olworsxkisxk2821,https://yt3.ggpht.com/lXYgeyjTAQ29LSQOA6Px6uVKfgumiuGm853h86sS-_tbM6FMJnjWDDmfM38K2PgGP4LFI304x4c=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCrP26AK6bXLGgjyOUOIIFIg,{'value': 'UCrP26AK6bXLGgjyOUOIIFIg'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,Do you spał english,Do you spał english,,True,none,0,,2023-10-14T16:12:39Z,2023-10-14T16:12:39Z,en,Questions
75,Lidia,https://yt3.ggpht.com/ytc/APkrFKaXbT5mTdPeVHzEmaDiTfiIHNCDXHhDSWAzohT1sU-iTD3OwTV2bq18oYzrmqsR=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC2vfoIAkUup1te3nbArmfew,{'value': 'UC2vfoIAkUup1te3nbArmfew'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,American 🇺🇸,American 🇺🇸,,True,none,0,,2023-10-14T16:12:38Z,2023-10-14T16:12:38Z,en,New Subscriber
77,anime boy,https://yt3.ggpht.com/Gy1H0wZkSHlePNrHf4kPj7guuB736b43A5J-hgU5ADoWHe8n91RCuBahjidXLr5UxRTgaXsdEA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCRoSIteF6FS8RQuZA-1euhA,{'value': 'UCRoSIteF6FS8RQuZA-1euhA'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,But last one was thanos🍆🍆🍆,But last one was thanos🍆🍆🍆,,True,none,0,,2023-10-14T16:07:43Z,2023-10-14T16:07:43Z,en,Positive Feedback
78,Adrija Banerjee,https://yt3.ggpht.com/ytc/APkrFKYaORGxRyN14EhKa7TQarU9LzvKWCWJToKtecoRig=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCooqONNGRx2kRp7lg8E3FlQ,{'value': 'UCooqONNGRx2kRp7lg8E3FlQ'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,American: cookie<br>British: biscuit<br>Indian:biscut<br>in my house: bicu<br>👇,"American: cookie
British: biscuit
Indian:biscut
in my house: bicu
👇",,True,none,0,,2023-10-14T16:04:41Z,2023-10-14T16:04:41Z,en,Positive Feedback
79,TVman,https://yt3.ggpht.com/zXGcmNR6BCcQv0zUs__XLOfo4MrPkeYDk_z17FCN4hkqiMxouBYWdfTn6LMFE0FyzPL0Buuw4w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCB8MGx6vSBK58fXfZzUfvKg,{'value': 'UCB8MGx6vSBK58fXfZzUfvKg'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,American: Eggplant<br>British: Aubergine<br><br><br><br><br><b>Me: Di-</b>,"American: Eggplant
British: Aubergine




*Me: Di-*",,True,none,0,,2023-10-14T15:37:02Z,2023-10-14T15:37:40Z,en,Constructive Criticism
80,Delish,https://yt3.ggpht.com/k6iuHl4IZGidsu0Mh3GP5R2A-C_zb0CjmJtySISHe7XO4buJONpfQgII-gmfD3vGTFizkSOD=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCaC8zDUUMJ3NT4GcwDWoozg,{'value': 'UCaC8zDUUMJ3NT4GcwDWoozg'},UCAQg09FkoobmLquNNoO4ulg,O2bQN4JSrd8,this makes me feel worse. I don’t want to spend the rest of my life with a shitty Spanish teacher who expects me to be fluent and doesn’t even give a shit abt my mental health. im terrified of Spanish like I think i have spanish class phobia (im being serious)😞,this makes me feel worse. I don’t want to spend the rest of my life with a shitty Spanish teacher who expects me to be fluent and doesn’t even give a shit abt my mental health. im terrified of Spanish like I think i have spanish class phobia (im being serious)😞,,True,none,0,,2023-10-14T15:34:54Z,2023-10-14T15:34:54Z,en,Personal Story
81,Annapurna Murthy,https://yt3.ggpht.com/ytc/APkrFKbfN4SoVhvj_mvXPaMSRVcumg4g3hCpE5Zjnw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCn_hbh6PIhRew4jnLcawoqg,{'value': 'UCn_hbh6PIhRew4jnLcawoqg'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,Me who said bringal😅,Me who said bringal😅,,True,none,0,,2023-10-14T15:28:14Z,2023-10-14T15:28:14Z,en,Joking
82,Roa Ali,https://yt3.ggpht.com/301IsAYn13QEQ2Dvjcc3YuvmhxNu5xlGjMKFtWt1P_mC5C156T5uL24mJtpXCga-_hbY9ux002Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UChrA9XsFXvTrqIfi8zARaXg,{'value': 'UChrA9XsFXvTrqIfi8zARaXg'},UCAQg09FkoobmLquNNoO4ulg,QXVzmzhxWWc,The Homework :<br>first sentence: for 2 years      second sentence: since 2021,"The Homework :
first sentence: for 2 years      second sentence: since 2021",,True,none,0,,2023-10-14T15:24:06Z,2023-10-14T15:24:06Z,en,Timestamps
83,Spanish Time,https://yt3.ggpht.com/ytc/APkrFKZCV0nZ7qGnsK92ErQQP1veQLrZNmIZw1QF0fWaug=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCGk-QJ8Gj91uW_V-2GKOffw,{'value': 'UCGk-QJ8Gj91uW_V-2GKOffw'},UCAQg09FkoobmLquNNoO4ulg,ATuiEVOsEis,Tips to understand TV news máster Teacher please .,Tips to understand TV news máster Teacher please .,,True,none,0,,2023-10-14T15:14:37Z,2023-10-14T15:14:37Z,en,Constructive Criticism
